country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,2/2/2021,-30,-3,-14,-35,-24,9
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,2/3/2021,-33,-11,-20,-35,-23,10
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,2/4/2021,-32,-8,2,-33,-23,10
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,2/5/2021,-34,-1,-7,-33,-22,11
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,2/6/2021,-38,-7,-9,-37,-10,10
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,2/7/2021,-54,-18,-15,-51,-13,7
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,2/8/2021,-35,-15,-19,-40,-30,12
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,2/9/2021,-34,-8,-18,-39,-29,12
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,2/10/2021,-32,-5,-20,-37,-24,11
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,2/11/2021,-28,-3,-11,-36,-24,12
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,2/12/2021,-33,-1,-21,-37,-24,13
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,2/13/2021,-31,-4,7,-39,-11,9
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,2/14/2021,-33,-8,35,-45,-7,6
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,2/15/2021,-22,-9,-25,-49,-41,13
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,2/16/2021,-21,-3,12,-44,-40,12
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,2/17/2021,-27,-8,4,-38,-36,10
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,2/18/2021,-27,-8,-18,-45,-39,14
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,2/19/2021,-31,0,9,-46,-38,14
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,2/20/2021,-36,-5,83,-28,-9,7
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,2/21/2021,-34,8,161,-29,-4,3
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,2/22/2021,-21,-1,6,-31,-19,8
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,2/23/2021,-22,0,30,-28,-19,8
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,2/24/2021,-21,1,61,-23,-17,7
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,2/25/2021,-21,2,18,-25,-19,9
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,2/26/2021,-25,9,7,-27,-17,10
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,2/27/2021,-30,1,24,-31,-5,8
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,2/28/2021,-32,8,106,-31,-3,4
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/1/2021,-14,6,14,-29,-18,8
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/2/2021,-16,5,41,-25,-18,7
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/3/2021,-17,4,36,-22,-17,7
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/4/2021,-24,-1,-20,-31,-20,10
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/5/2021,-24,10,4,-28,-17,10
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/6/2021,-26,3,39,-29,-4,7
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/7/2021,-30,5,73,-35,-2,4
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/8/2021,-15,4,7,-30,-19,8
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/9/2021,-20,4,-3,-29,-18,8
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/10/2021,-23,2,-4,-27,-17,8
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/11/2021,-25,-1,-14,-31,-20,11
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/12/2021,-31,4,-16,-32,-18,11
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/13/2021,-33,0,-17,-40,-7,10
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/14/2021,-40,-6,3,-45,-5,6
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/15/2021,-20,3,-1,-31,-18,9
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/16/2021,-25,0,-14,-31,-19,9
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/17/2021,-26,0,-11,-28,-17,9
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/18/2021,-25,0,-10,-28,-18,10
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/19/2021,-26,6,5,-28,-17,10
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/20/2021,-32,-1,52,-29,-4,8
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/21/2021,-41,-1,32,-42,-5,6
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/22/2021,-21,3,0,-31,-18,9
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/23/2021,-20,3,25,-27,-18,8
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/24/2021,-13,8,45,-22,-17,7
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/25/2021,-10,9,7,-27,-19,9
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/26/2021,-18,11,6,-28,-18,10
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/27/2021,-50,-7,15,-38,-7,10
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/28/2021,-42,-6,93,-34,-5,5
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/29/2021,-32,-18,73,-52,-39,13
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/30/2021,-22,18,103,-33,-32,10
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,3/31/2021,-24,10,89,-28,-31,8
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,4/1/2021,-22,12,65,-35,-33,11
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,4/2/2021,-29,15,15,-37,-33,13
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,4/3/2021,-37,9,33,-34,-9,8
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,4/4/2021,-36,3,60,-39,-3,3
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,4/5/2021,-66,-59,-18,-68,-78,23
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,4/6/2021,-21,17,6,-46,-45,14
BE,Belgium,Wallonia,Hainaut,,BE-WHT,,ChIJXWuHtA0mwkcRkEtWu-NC1GE,4/7/2021,-28,6,0,-42,-42,13
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/1/2021,-83,-85,-17,-65,-82,26
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/2/2021,-49,-14,2,-32,-25,14
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/3/2021,-52,-20,10,-31,-16,9
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/4/2021,-27,-2,-25,-33,-29,12
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/5/2021,-28,0,-13,-29,-27,12
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/6/2021,-29,-4,-19,-29,-25,12
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/7/2021,-35,-11,-26,-32,-26,13
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/8/2021,-43,-10,-24,-33,-27,16
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/9/2021,-36,-4,10,-28,-14,11
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/10/2021,-44,-18,64,-16,-11,7
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/11/2021,-28,-8,-17,-32,-27,11
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/12/2021,-32,-8,-25,-30,-26,12
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/13/2021,-34,-10,-12,-27,-25,10
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/14/2021,-38,-13,-24,-32,-27,12
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/15/2021,-43,-10,-19,-31,-26,13
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/16/2021,-41,-10,7,-30,-17,10
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/17/2021,-51,-25,28,-29,-15,7
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/18/2021,-33,-14,-18,-32,-29,10
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/19/2021,-37,-14,-30,-32,-28,11
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/20/2021,-36,-12,-14,-27,-25,10
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/21/2021,-39,-14,-21,-28,-26,11
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/22/2021,-42,-7,-15,-26,-25,12
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/23/2021,-39,-7,5,-27,-14,9
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/24/2021,-53,-27,37,-25,-14,6
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/25/2021,-34,-12,-18,-32,-29,11
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/26/2021,-32,-8,-8,-25,-26,10
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/27/2021,-37,-12,-25,-30,-25,11
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/28/2021,-37,-9,-32,-30,-27,12
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/29/2021,-39,-3,-20,-28,-25,13
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/30/2021,-38,-5,-19,-30,-14,10
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,1/31/2021,-46,-20,34,-16,-9,6
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/1/2021,-30,-8,-19,-30,-27,10
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/2/2021,-30,-3,-17,-25,-25,10
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/3/2021,-34,-11,-24,-27,-25,11
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/4/2021,-32,-7,1,-22,-24,10
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/5/2021,-37,0,-7,-22,-22,12
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/6/2021,-37,-4,-14,-28,-13,10
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/7/2021,-52,-23,-15,-31,-13,7
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/8/2021,-31,-11,-31,-34,-28,11
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/9/2021,-31,-6,-19,-27,-27,12
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/10/2021,-33,-8,-31,-30,-25,12
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/11/2021,-31,-4,-17,-29,-25,12
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/12/2021,-37,0,-17,-30,-25,13
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/13/2021,-29,3,17,-27,-13,9
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/14/2021,-31,-9,51,-19,-10,6
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/15/2021,-25,-8,-10,-40,-45,14
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/16/2021,-21,1,29,-29,-41,12
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/17/2021,-29,-6,9,-29,-37,11
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/18/2021,-30,-3,-1,-33,-40,13
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/19/2021,-35,1,26,-28,-38,14
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/20/2021,-32,1,84,-9,-12,7
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/21/2021,-27,5,151,9,-7,2
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/22/2021,-26,-3,9,-24,-24,9
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/23/2021,-23,1,30,-17,-22,9
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/24/2021,-23,2,58,-12,-21,8
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/25/2021,-24,3,33,-15,-22,9
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/26/2021,-32,8,10,-19,-19,11
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/27/2021,-29,6,36,-16,-8,8
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,2/28/2021,-29,3,104,3,-5,3
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/1/2021,-21,3,19,-22,-23,8
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/2/2021,-18,7,45,-14,-21,8
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/3/2021,-21,5,40,-11,-19,8
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/4/2021,-30,1,-20,-25,-21,10
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/5/2021,-31,9,8,-18,-19,10
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/6/2021,-26,8,40,-16,-8,7
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/7/2021,-29,0,76,-5,-6,4
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/8/2021,-23,1,9,-23,-23,9
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/9/2021,-25,2,-9,-22,-22,10
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/10/2021,-26,4,-1,-19,-20,9
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/11/2021,-31,0,-14,-22,-21,11
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/12/2021,-36,4,-10,-23,-20,11
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/13/2021,-33,4,-5,-27,-10,9
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/14/2021,-43,-10,0,-24,-8,6
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/15/2021,-28,-2,-10,-25,-23,10
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/16/2021,-27,1,-10,-22,-21,10
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/17/2021,-31,0,-15,-22,-20,10
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/18/2021,-29,3,-7,-19,-20,10
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/19/2021,-34,6,15,-17,-19,11
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/20/2021,-30,5,54,-14,-8,7
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/21/2021,-38,-6,28,-16,-8,6
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/22/2021,-26,1,0,-23,-23,9
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/23/2021,-22,5,21,-13,-20,8
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/24/2021,-16,7,41,-8,-19,8
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/25/2021,-14,9,7,-15,-20,9
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/26/2021,-21,12,23,-13,-19,10
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/27/2021,-49,-3,9,-26,-11,10
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/28/2021,-35,-10,105,-1,-8,5
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/29/2021,-34,-14,57,-45,-42,13
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/30/2021,-24,14,97,-16,-34,10
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,3/31/2021,-27,10,83,-18,-33,9
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,4/1/2021,-24,12,59,-21,-34,11
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,4/2/2021,-35,15,26,-28,-34,14
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,4/3/2021,-35,16,62,-20,-11,8
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,4/4/2021,-33,1,83,-12,-5,3
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,4/5/2021,-66,-60,-5,-60,-81,24
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,4/6/2021,-31,12,7,-39,-47,16
BE,Belgium,Wallonia,Liege,,BE-WLG,,ChIJQxJV245ewEcR0IBML6uZAAI,4/7/2021,-37,1,1,-38,-44,15
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/1/2021,-80,-89,51,-54,-84,29
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/2/2021,-45,-4,55,-26,-24,13
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/3/2021,-47,-6,58,-25,-14,9
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/4/2021,-23,15,9,-20,-27,13
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/5/2021,-23,12,11,-18,-28,14
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/6/2021,-22,5,1,-21,-28,13
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/7/2021,-29,6,0,-21,-25,14
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/8/2021,-35,5,-7,-25,-25,17
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/9/2021,-33,6,38,-25,-13,11
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/10/2021,-35,-3,127,4,-11,7
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/11/2021,-26,3,18,-17,-22,11
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/12/2021,-31,0,0,-21,-23,12
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/13/2021,-32,-3,7,-20,-23,10
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/14/2021,-45,-11,-4,-21,-24,12
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/15/2021,-40,-2,-2,-22,-27,14
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/16/2021,-39,-4,31,-27,-14,10
BE,Belgium,Wallonia,Luxembourg,,BE-WLX,,ChIJXemZE4cmwEcR8IBML6uZAAI,1/17/2021,-48,-15,91,-12,-14,7
