country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,9/23/2020,-14,-5,37,-16,-22,5
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,9/24/2020,-18,-5,19,-19,-23,6
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,9/25/2020,-23,-6,2,-19,-23,7
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,9/26/2020,-23,-9,-2,-25,-4,5
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,9/27/2020,-26,-13,7,-24,1,4
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,9/28/2020,-19,-9,-7,-23,-25,7
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,9/29/2020,-10,-1,36,-16,-21,5
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,9/30/2020,-10,-3,27,-14,-20,5
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/1/2020,-17,-2,1,-19,-19,6
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/2/2020,-17,-1,3,-16,-20,7
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/3/2020,-15,-3,7,-17,-3,4
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/4/2020,-17,-11,7,-19,2,3
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/5/2020,-12,-4,9,-18,-24,6
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/6/2020,-14,-2,16,-17,-20,6
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/7/2020,-12,-3,18,-16,-18,5
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/8/2020,-20,-4,-2,-20,-19,7
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/9/2020,-20,-2,20,-20,-20,7
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/10/2020,-19,-7,19,-20,-3,5
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/11/2020,-26,-11,16,-25,0,4
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/12/2020,-16,-3,17,-20,-21,7
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/13/2020,-19,-3,8,-22,-21,8
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/14/2020,-17,-5,13,-19,-19,7
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/15/2020,-22,-3,8,-21,-20,9
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/16/2020,-22,-1,13,-19,-20,9
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/17/2020,-20,-5,30,-18,-4,7
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/18/2020,-23,-12,24,-22,-1,5
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/19/2020,-33,-4,20,-24,-25,10
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/20/2020,-35,-3,3,-28,-26,11
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/21/2020,-35,-4,5,-26,-25,11
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/22/2020,-38,-1,7,-27,-26,12
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/23/2020,-41,2,12,-25,-26,13
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/24/2020,-42,-5,10,-29,-16,11
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/25/2020,-51,-10,-1,-34,-16,8
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/26/2020,-34,-5,5,-31,-29,12
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/27/2020,-35,-2,0,-32,-29,12
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/28/2020,-36,-5,-10,-36,-31,13
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/29/2020,-37,2,-20,-39,-34,15
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/30/2020,-35,9,-4,-35,-34,15
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,10/31/2020,-35,-2,31,-25,-18,11
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/1/2020,-52,-16,-7,-39,-22,9
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/2/2020,-57,-19,7,-58,-62,22
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/3/2020,-52,-9,41,-53,-53,19
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/4/2020,-53,-15,53,-49,-50,17
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/5/2020,-52,-7,53,-51,-52,20
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/6/2020,-56,-6,51,-50,-52,21
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/7/2020,-59,-15,76,-38,-25,13
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/8/2020,-56,-17,58,-37,-22,9
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/9/2020,-47,-11,43,-50,-49,17
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/10/2020,-47,4,18,-51,-50,18
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/11/2020,-67,-58,87,-59,-79,25
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/12/2020,-50,5,17,-50,-48,19
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/13/2020,-56,-3,2,-50,-47,21
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/14/2020,-57,-10,47,-38,-22,13
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/15/2020,-65,-20,-27,-50,-23,11
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/16/2020,-50,-11,-11,-41,-32,14
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/17/2020,-49,-7,3,-40,-32,14
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/18/2020,-47,-10,47,-35,-31,13
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/19/2020,-54,-9,-21,-42,-32,16
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/20/2020,-54,-3,1,-39,-31,17
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/21/2020,-58,-11,13,-41,-20,13
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/22/2020,-63,-18,-11,-45,-21,10
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/23/2020,-48,-11,8,-39,-31,13
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/24/2020,-47,-5,19,-38,-31,14
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/25/2020,-48,-9,15,-37,-30,13
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/26/2020,-51,-5,2,-39,-30,15
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/27/2020,-52,-1,-1,-38,-30,16
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/28/2020,-54,-9,45,-33,-18,12
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/29/2020,-59,-15,10,-39,-18,9
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,11/30/2020,-48,-11,-17,-41,-30,14
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/1/2020,-34,1,-9,-36,-29,13
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/2/2020,-33,-1,-1,-34,-27,12
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/3/2020,-39,1,-21,-37,-28,15
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/4/2020,-39,6,-10,-33,-27,15
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/5/2020,-42,-3,1,-32,-14,11
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/6/2020,-52,-11,2,-37,-15,8
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/7/2020,-33,-5,-13,-35,-29,13
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/8/2020,-33,0,7,-34,-27,13
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/9/2020,-36,-6,-7,-35,-26,12
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/10/2020,-39,-1,-1,-35,-28,14
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/11/2020,-44,-1,-26,-35,-28,16
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/12/2020,-44,-4,-14,-34,-14,12
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/13/2020,-47,-8,16,-33,-14,8
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/14/2020,-31,-3,-6,-35,-29,13
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/15/2020,-30,3,1,-35,-31,13
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/16/2020,-31,0,12,-34,-32,12
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/17/2020,-33,5,3,-36,-33,14
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/18/2020,-37,6,11,-33,-32,15
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/19/2020,-43,-3,-4,-32,-14,12
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/20/2020,-39,6,32,-27,-11,8
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/21/2020,-24,6,-22,-49,-53,18
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/22/2020,-19,23,15,-45,-53,17
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/23/2020,-24,27,-13,-46,-53,16
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/24/2020,-34,22,-29,-54,-64,20
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/25/2020,-81,-81,7,-71,-84,28
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/26/2020,-55,-17,-1,-42,-26,14
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/27/2020,-67,-28,-56,-56,-23,12
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/28/2020,-24,9,30,-49,-63,20
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/29/2020,-24,17,45,-48,-62,20
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/30/2020,-26,25,37,-45,-60,17
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,12/31/2020,-36,28,1,-54,-67,21
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,2/15/2020,11,8,89,18,1,-1
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,2/16/2020,-1,-2,-1,8,-5,1
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,2/17/2020,2,1,15,4,4,0
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,2/18/2020,6,3,20,7,5,-1
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,2/19/2020,0,1,10,3,5,-1
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,2/20/2020,-4,-3,6,3,3,0
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,2/21/2020,1,1,3,7,2,0
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,2/22/2020,-6,-4,-12,4,-1,0
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,2/23/2020,-9,-13,-34,0,-5,0
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,2/24/2020,3,-5,-21,-9,-18,3
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,2/25/2020,3,-1,-3,-7,-17,3
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,2/26/2020,-4,-5,-22,-9,-16,2
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,2/27/2020,-8,-7,-35,-13,-18,4
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,2/28/2020,-3,-3,-16,-7,-18,4
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,2/29/2020,-7,-1,-24,-2,-2,0
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/1/2020,-5,1,10,7,-4,-1
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/2/2020,-8,1,-21,-1,2,1
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/3/2020,2,7,6,-2,3,0
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/4/2020,-3,4,-10,-1,3,0
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/5/2020,-6,-2,-20,0,2,1
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/6/2020,-2,3,-8,6,0,1
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/7/2020,2,1,29,6,1,0
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/8/2020,-5,-9,-16,3,-5,1
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/9/2020,-5,2,2,-4,0,1
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/10/2020,-10,2,-14,-8,0,2
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/11/2020,-12,3,-15,-7,-1,2
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/12/2020,-13,16,-7,-10,-4,3
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/13/2020,-19,32,-23,-19,-14,7
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/14/2020,-73,-13,1,-41,-33,12
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/15/2020,-70,-27,13,-44,-37,9
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/16/2020,-50,2,-13,-51,-47,18
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/17/2020,-55,13,28,-57,-55,19
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/18/2020,-73,-16,11,-66,-64,24
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/19/2020,-83,-35,-34,-77,-72,31
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/20/2020,-85,-37,-57,-78,-72,35
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/21/2020,-88,-48,-35,-76,-60,24
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/22/2020,-86,-56,-23,-76,-58,17
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/23/2020,-83,-38,-35,-79,-75,31
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/24/2020,-84,-35,-29,-80,-76,32
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/25/2020,-85,-38,-35,-79,-75,31
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/26/2020,-85,-38,-43,-81,-76,34
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/27/2020,-85,-36,-40,-79,-75,36
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/28/2020,-88,-47,-36,-77,-62,24
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/29/2020,-89,-65,-64,-82,-62,19
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/30/2020,-85,-42,-47,-81,-76,32
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,3/31/2020,-84,-37,-35,-81,-76,32
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/1/2020,-85,-39,-28,-80,-75,31
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/2/2020,-86,-41,-55,-82,-77,34
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/3/2020,-85,-37,-42,-80,-75,36
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/4/2020,-87,-44,-20,-74,-61,24
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/5/2020,-84,-49,9,-72,-57,17
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/6/2020,-83,-39,-22,-79,-75,31
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/7/2020,-82,-32,-4,-79,-75,31
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/8/2020,-83,-35,-11,-78,-74,29
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/9/2020,-83,-32,-14,-79,-75,32
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/10/2020,-83,-30,-14,-77,-75,34
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/11/2020,-86,-39,-6,-71,-57,22
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/12/2020,-84,-53,-8,-74,-56,17
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/13/2020,-89,-73,-26,-86,-90,37
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/14/2020,-82,-28,-32,-79,-75,31
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/15/2020,-82,-32,-18,-77,-73,29
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/16/2020,-83,-32,-14,-78,-74,31
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/17/2020,-82,-32,-17,-76,-73,34
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/18/2020,-86,-45,-48,-75,-56,24
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/19/2020,-85,-57,-26,-74,-54,17
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/20/2020,-78,-39,0,-76,-73,30
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/21/2020,-78,-33,-1,-77,-72,29
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/22/2020,-79,-33,2,-75,-70,28
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/23/2020,-79,-31,-2,-75,-71,29
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/24/2020,-80,-32,-19,-75,-70,32
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/25/2020,-83,-39,-8,-69,-51,21
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/26/2020,-80,-45,23,-67,-50,15
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/27/2020,-77,-38,5,-74,-70,28
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/28/2020,-81,-37,-48,-78,-71,28
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/29/2020,-79,-31,-36,-75,-69,28
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,4/30/2020,-76,-20,-35,-74,-69,29
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,5/1/2020,-86,-63,-29,-81,-86,39
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,5/2/2020,-81,-33,-28,-69,-50,21
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,5/3/2020,-79,-44,2,-67,-47,15
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,5/4/2020,-73,-29,-8,-70,-66,26
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,5/5/2020,-72,-23,19,-70,-66,26
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,5/6/2020,-73,-25,26,-67,-64,24
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,5/7/2020,-73,-24,13,-69,-65,26
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,5/8/2020,-74,-26,13,-66,-64,28
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,5/9/2020,-76,-28,47,-58,-41,16
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,5/10/2020,-76,-40,-26,-63,-38,12
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,5/11/2020,-59,-27,-15,-63,-61,23
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,5/12/2020,-60,-21,-4,-62,-61,23
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,5/13/2020,-62,-23,-15,-61,-60,22
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,5/14/2020,-63,-19,0,-61,-61,22
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,5/15/2020,-63,-18,15,-57,-59,24
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,5/16/2020,-65,-23,16,-47,-32,14
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,5/17/2020,-69,-27,68,-48,-29,10
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,5/18/2020,-53,-19,42,-54,-57,20
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,5/19/2020,-53,-12,50,-55,-56,20
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,5/20/2020,-50,-3,51,-52,-55,17
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,5/21/2020,-73,-46,85,-67,-81,25
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,5/22/2020,-54,-8,-11,-57,-65,24
BE,Belgium,Brussels,Brussels,,BE-BRU,,ChIJ_58PdIbEw0cRMIBML6uZAAE,5/23/2020,-59,-21,18,-44,-26,13
