country_region_code,country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
BE,Belgium,Flanders,East Flanders,3/13/2021,-38,9,-32.0,-31,-2,12
BE,Belgium,Flanders,East Flanders,3/14/2021,-43,6,-2.0,-18,1,8
BE,Belgium,Flanders,East Flanders,3/15/2021,-30,9,-6.0,-27,-25,12
BE,Belgium,Flanders,East Flanders,3/16/2021,-33,9,-24.0,-29,-25,13
BE,Belgium,Flanders,East Flanders,3/17/2021,-31,6,-11.0,-27,-23,12
BE,Belgium,Flanders,East Flanders,3/18/2021,-36,9,-13.0,-26,-24,14
BE,Belgium,Flanders,East Flanders,3/19/2021,-36,18,20.0,-19,-23,13
BE,Belgium,Flanders,East Flanders,3/20/2021,-36,8,33.0,-17,0,10
BE,Belgium,Flanders,East Flanders,3/21/2021,-43,11,4.0,-14,-1,7
BE,Belgium,Flanders,East Flanders,3/22/2021,-30,10,11.0,-26,-25,12
BE,Belgium,Flanders,East Flanders,3/23/2021,-26,15,38.0,-24,-24,12
BE,Belgium,Flanders,East Flanders,3/24/2021,-18,14,53.0,-19,-23,10
BE,Belgium,Flanders,East Flanders,3/25/2021,-24,18,19.0,-21,-25,13
BE,Belgium,Flanders,East Flanders,3/26/2021,-28,23,10.0,-20,-24,14
BE,Belgium,Flanders,East Flanders,3/27/2021,-51,4,8.0,-29,-3,12
BE,Belgium,Flanders,East Flanders,3/28/2021,-47,2,33.0,-8,-2,7
BE,Belgium,Flanders,East Flanders,3/29/2021,-32,6,98.0,-44,-41,15
BE,Belgium,Flanders,East Flanders,3/30/2021,-28,16,136.0,-27,-37,13
BE,Belgium,Flanders,East Flanders,3/31/2021,-30,11,113.0,-28,-36,11
BE,Belgium,Flanders,East Flanders,4/1/2021,-34,18,65.0,-32,-38,15
BE,Belgium,Flanders,East Flanders,4/2/2021,-41,24,10.0,-37,-38,17
BE,Belgium,Flanders,East Flanders,4/3/2021,-43,17,13.0,-28,-6,10
BE,Belgium,Flanders,East Flanders,4/4/2021,-49,-3,3.0,-24,-3,7
BE,Belgium,Flanders,East Flanders,4/5/2021,-67,-59,5.0,-65,-83,27
BE,Belgium,Flanders,East Flanders,4/6/2021,-34,26,-15.0,-48,-50,18
BE,Belgium,Flanders,East Flanders,4/7/2021,-38,8,1.0,-45,-46,16
BE,Belgium,Flanders,Flemish Brabant,1/1/2021,-84,-85,8.0,-77,-85,31
BE,Belgium,Flanders,Flemish Brabant,1/2/2021,-54,-20,10.0,-41,-24,14
BE,Belgium,Flanders,Flemish Brabant,1/3/2021,-57,-18,16.0,-51,-12,10
BE,Belgium,Flanders,Flemish Brabant,1/4/2021,-34,1,-21.0,-49,-38,17
BE,Belgium,Flanders,Flemish Brabant,1/5/2021,-37,-1,-6.0,-50,-39,17
BE,Belgium,Flanders,Flemish Brabant,1/6/2021,-36,-4,0.0,-49,-36,16
BE,Belgium,Flanders,Flemish Brabant,1/7/2021,-43,-9,-27.0,-48,-36,18
BE,Belgium,Flanders,Flemish Brabant,1/8/2021,-45,-6,-25.0,-48,-33,19
BE,Belgium,Flanders,Flemish Brabant,1/9/2021,-42,-9,8.0,-37,-12,13
BE,Belgium,Flanders,Flemish Brabant,1/10/2021,-48,-15,52.0,-45,-9,9
BE,Belgium,Flanders,Flemish Brabant,1/11/2021,-37,-8,-8.0,-49,-37,16
BE,Belgium,Flanders,Flemish Brabant,1/12/2021,-41,-8,-4.0,-50,-38,17
BE,Belgium,Flanders,Flemish Brabant,1/13/2021,-39,-8,5.0,-48,-36,15
BE,Belgium,Flanders,Flemish Brabant,1/14/2021,-47,-10,-25.0,-50,-37,18
BE,Belgium,Flanders,Flemish Brabant,1/15/2021,-48,-6,-14.0,-47,-35,17
BE,Belgium,Flanders,Flemish Brabant,1/16/2021,-48,-16,1.0,-40,-16,13
BE,Belgium,Flanders,Flemish Brabant,1/17/2021,-54,-21,25.0,-53,-11,9
BE,Belgium,Flanders,Flemish Brabant,1/18/2021,-38,-12,2.0,-49,-38,15
BE,Belgium,Flanders,Flemish Brabant,1/19/2021,-44,-12,-16.0,-52,-40,17
BE,Belgium,Flanders,Flemish Brabant,1/20/2021,-40,-9,9.0,-49,-37,15
BE,Belgium,Flanders,Flemish Brabant,1/21/2021,-46,-10,-24.0,-49,-37,18
BE,Belgium,Flanders,Flemish Brabant,1/22/2021,-46,-5,4.0,-45,-34,17
BE,Belgium,Flanders,Flemish Brabant,1/23/2021,-42,-11,14.0,-38,-10,12
BE,Belgium,Flanders,Flemish Brabant,1/24/2021,-52,-18,48.0,-51,-10,8
BE,Belgium,Flanders,Flemish Brabant,1/25/2021,-37,-11,10.0,-50,-39,15
BE,Belgium,Flanders,Flemish Brabant,1/26/2021,-39,-8,19.0,-49,-39,16
BE,Belgium,Flanders,Flemish Brabant,1/27/2021,-41,-9,-7.0,-50,-38,16
BE,Belgium,Flanders,Flemish Brabant,1/28/2021,-44,-7,-29.0,-49,-37,18
BE,Belgium,Flanders,Flemish Brabant,1/29/2021,-44,-1,-16.0,-47,-36,18
BE,Belgium,Flanders,Flemish Brabant,1/30/2021,-44,-10,-34.0,-44,-13,13
BE,Belgium,Flanders,Flemish Brabant,1/31/2021,-49,-18,37.0,-49,-8,8
BE,Belgium,Flanders,Flemish Brabant,2/1/2021,-37,-9,2.0,-50,-38,15
BE,Belgium,Flanders,Flemish Brabant,2/2/2021,-39,-4,0.0,-50,-39,16
BE,Belgium,Flanders,Flemish Brabant,2/3/2021,-41,-9,-8.0,-51,-38,16
BE,Belgium,Flanders,Flemish Brabant,2/4/2021,-41,-4,6.0,-46,-36,16
BE,Belgium,Flanders,Flemish Brabant,2/5/2021,-43,0,8.0,-45,-33,17
BE,Belgium,Flanders,Flemish Brabant,2/6/2021,-42,-5,-8.0,-42,-10,12
BE,Belgium,Flanders,Flemish Brabant,2/7/2021,-58,-23,20.0,-56,-13,10
BE,Belgium,Flanders,Flemish Brabant,2/8/2021,-43,-15,-1.0,-54,-47,19
BE,Belgium,Flanders,Flemish Brabant,2/9/2021,-41,-4,18.0,-53,-47,19
BE,Belgium,Flanders,Flemish Brabant,2/10/2021,-40,-4,3.0,-54,-43,17
BE,Belgium,Flanders,Flemish Brabant,2/11/2021,-41,0,-1.0,-52,-43,19
BE,Belgium,Flanders,Flemish Brabant,2/12/2021,-44,0,-8.0,-48,-41,20
BE,Belgium,Flanders,Flemish Brabant,2/13/2021,-36,-4,44.0,-38,-11,11
BE,Belgium,Flanders,Flemish Brabant,2/14/2021,-41,-9,84.0,-47,-4,7
BE,Belgium,Flanders,Flemish Brabant,2/15/2021,-31,-7,-11.0,-56,-53,18
BE,Belgium,Flanders,Flemish Brabant,2/16/2021,-28,1,49.0,-53,-52,18
BE,Belgium,Flanders,Flemish Brabant,2/17/2021,-33,-5,45.0,-51,-49,15
BE,Belgium,Flanders,Flemish Brabant,2/18/2021,-37,-4,-13.0,-52,-51,19
BE,Belgium,Flanders,Flemish Brabant,2/19/2021,-38,2,38.0,-46,-49,18
BE,Belgium,Flanders,Flemish Brabant,2/20/2021,-38,-6,115.0,-28,-11,9
BE,Belgium,Flanders,Flemish Brabant,2/21/2021,-36,2,178.0,-33,-1,3
BE,Belgium,Flanders,Flemish Brabant,2/22/2021,-31,-3,51.0,-45,-36,14
BE,Belgium,Flanders,Flemish Brabant,2/23/2021,-30,2,81.0,-43,-36,14
BE,Belgium,Flanders,Flemish Brabant,2/24/2021,-28,1,132.0,-41,-34,12
BE,Belgium,Flanders,Flemish Brabant,2/25/2021,-34,3,29.0,-42,-34,15
BE,Belgium,Flanders,Flemish Brabant,2/26/2021,-36,8,26.0,-38,-32,15
BE,Belgium,Flanders,Flemish Brabant,2/27/2021,-35,-1,35.0,-30,-7,11
BE,Belgium,Flanders,Flemish Brabant,2/28/2021,-37,1,134.0,-34,-1,5
BE,Belgium,Flanders,Flemish Brabant,3/1/2021,-28,1,49.0,-44,-35,14
BE,Belgium,Flanders,Flemish Brabant,3/2/2021,-28,4,93.0,-43,-35,14
BE,Belgium,Flanders,Flemish Brabant,3/3/2021,-26,4,105.0,-41,-33,13
BE,Belgium,Flanders,Flemish Brabant,3/4/2021,-40,-2,-30.0,-46,-34,17
BE,Belgium,Flanders,Flemish Brabant,3/5/2021,-35,8,23.0,-38,-31,15
BE,Belgium,Flanders,Flemish Brabant,3/6/2021,-31,1,68.0,-33,-8,10
BE,Belgium,Flanders,Flemish Brabant,3/7/2021,-40,-1,88.0,-43,-2,6
BE,Belgium,Flanders,Flemish Brabant,3/8/2021,-25,4,49.0,-44,-35,14
BE,Belgium,Flanders,Flemish Brabant,3/9/2021,-32,2,11.0,-47,-36,15
BE,Belgium,Flanders,Flemish Brabant,3/10/2021,-29,2,15.0,-45,-34,14
BE,Belgium,Flanders,Flemish Brabant,3/11/2021,-37,1,-16.0,-44,-34,17
BE,Belgium,Flanders,Flemish Brabant,3/12/2021,-39,7,-1.0,-40,-32,16
BE,Belgium,Flanders,Flemish Brabant,3/13/2021,-37,-2,-13.0,-40,-9,12
BE,Belgium,Flanders,Flemish Brabant,3/14/2021,-45,-6,28.0,-49,-3,8
BE,Belgium,Flanders,Flemish Brabant,3/15/2021,-31,-1,11.0,-46,-35,15
BE,Belgium,Flanders,Flemish Brabant,3/16/2021,-35,0,-7.0,-47,-36,16
BE,Belgium,Flanders,Flemish Brabant,3/17/2021,-32,1,17.0,-45,-33,14
BE,Belgium,Flanders,Flemish Brabant,3/18/2021,-36,3,-8.0,-43,-33,16
BE,Belgium,Flanders,Flemish Brabant,3/19/2021,-36,8,36.0,-37,-31,15
BE,Belgium,Flanders,Flemish Brabant,3/20/2021,-34,-1,81.0,-30,-6,10
BE,Belgium,Flanders,Flemish Brabant,3/21/2021,-40,-2,51.0,-46,-2,7
BE,Belgium,Flanders,Flemish Brabant,3/22/2021,-30,1,30.0,-45,-35,15
BE,Belgium,Flanders,Flemish Brabant,3/23/2021,-27,7,75.0,-43,-36,15
BE,Belgium,Flanders,Flemish Brabant,3/24/2021,-19,8,99.0,-41,-34,13
BE,Belgium,Flanders,Flemish Brabant,3/25/2021,-23,11,18.0,-40,-34,16
BE,Belgium,Flanders,Flemish Brabant,3/26/2021,-27,12,31.0,-36,-32,15
BE,Belgium,Flanders,Flemish Brabant,3/27/2021,-50,-6,37.0,-39,-10,12
BE,Belgium,Flanders,Flemish Brabant,3/28/2021,-44,-10,113.0,-40,-2,7
BE,Belgium,Flanders,Flemish Brabant,3/29/2021,-35,-4,167.0,-57,-48,17
BE,Belgium,Flanders,Flemish Brabant,3/30/2021,-29,10,206.0,-46,-47,16
BE,Belgium,Flanders,Flemish Brabant,3/31/2021,-30,6,183.0,-44,-46,13
BE,Belgium,Flanders,Flemish Brabant,4/1/2021,-32,13,97.0,-46,-47,17
BE,Belgium,Flanders,Flemish Brabant,4/2/2021,-39,16,37.0,-47,-47,18
BE,Belgium,Flanders,Flemish Brabant,4/3/2021,-42,6,53.0,-37,-12,10
BE,Belgium,Flanders,Flemish Brabant,4/4/2021,-48,-14,66.0,-49,-7,6
BE,Belgium,Flanders,Flemish Brabant,4/5/2021,-72,-69,22.0,-73,-85,28
BE,Belgium,Flanders,Flemish Brabant,4/6/2021,-38,13,-11.0,-59,-58,21
BE,Belgium,Flanders,Flemish Brabant,4/7/2021,-41,0,2.0,-57,-54,18
BE,Belgium,Flanders,Limburg,1/1/2021,-81,-88,28.0,-64,-82,28
BE,Belgium,Flanders,Limburg,1/2/2021,-54,-11,27.0,-23,-26,14
BE,Belgium,Flanders,Limburg,1/3/2021,-58,-11,7.0,-25,-14,10
BE,Belgium,Flanders,Limburg,1/4/2021,-34,2,-10.0,-27,-20,12
BE,Belgium,Flanders,Limburg,1/5/2021,-35,5,1.0,-28,-21,13
BE,Belgium,Flanders,Limburg,1/6/2021,-34,0,2.0,-27,-19,12
BE,Belgium,Flanders,Limburg,1/7/2021,-42,-3,-25.0,-33,-21,14
BE,Belgium,Flanders,Limburg,1/8/2021,-44,1,-19.0,-33,-20,15
BE,Belgium,Flanders,Limburg,1/9/2021,-44,-1,0.0,-31,-15,12
BE,Belgium,Flanders,Limburg,1/10/2021,-52,-10,27.0,-20,-10,9
BE,Belgium,Flanders,Limburg,1/11/2021,-36,-4,1.0,-28,-18,11
BE,Belgium,Flanders,Limburg,1/12/2021,-37,0,-4.0,-32,-20,12
BE,Belgium,Flanders,Limburg,1/13/2021,-38,-3,17.0,-27,-19,10
BE,Belgium,Flanders,Limburg,1/14/2021,-44,-4,-8.0,-32,-22,12
BE,Belgium,Flanders,Limburg,1/15/2021,-45,-2,-2.0,-35,-22,13
BE,Belgium,Flanders,Limburg,1/16/2021,-48,-7,8.0,-36,-17,12
BE,Belgium,Flanders,Limburg,1/17/2021,-58,-18,-2.0,-33,-13,9
BE,Belgium,Flanders,Limburg,1/18/2021,-39,-9,13.0,-31,-21,11
BE,Belgium,Flanders,Limburg,1/19/2021,-42,-7,-18.0,-37,-23,13
BE,Belgium,Flanders,Limburg,1/20/2021,-39,-4,21.0,-28,-20,11
BE,Belgium,Flanders,Limburg,1/21/2021,-44,-4,-5.0,-34,-22,13
BE,Belgium,Flanders,Limburg,1/22/2021,-44,0,16.0,-32,-23,13
BE,Belgium,Flanders,Limburg,1/23/2021,-44,-3,25.0,-30,-14,12
BE,Belgium,Flanders,Limburg,1/24/2021,-56,-15,21.0,-26,-12,9
BE,Belgium,Flanders,Limburg,1/25/2021,-37,-7,16.0,-32,-23,12
BE,Belgium,Flanders,Limburg,1/26/2021,-37,0,24.0,-32,-23,12
BE,Belgium,Flanders,Limburg,1/27/2021,-43,-6,-12.0,-35,-23,12
BE,Belgium,Flanders,Limburg,1/28/2021,-46,-4,-31.0,-39,-25,15
BE,Belgium,Flanders,Limburg,1/29/2021,-44,3,-11.0,-36,-25,15
BE,Belgium,Flanders,Limburg,1/30/2021,-48,-4,-32.0,-41,-17,14
BE,Belgium,Flanders,Limburg,1/31/2021,-52,-13,33.0,-20,-12,9
BE,Belgium,Flanders,Limburg,2/1/2021,-38,-5,5.0,-31,-23,12
BE,Belgium,Flanders,Limburg,2/2/2021,-37,1,1.0,-33,-23,12
BE,Belgium,Flanders,Limburg,2/3/2021,-40,-4,-8.0,-33,-22,12
BE,Belgium,Flanders,Limburg,2/4/2021,-39,1,37.0,-27,-22,12
BE,Belgium,Flanders,Limburg,2/5/2021,-40,7,26.0,-28,-22,13
BE,Belgium,Flanders,Limburg,2/6/2021,-43,3,-11.0,-33,-14,12
BE,Belgium,Flanders,Limburg,2/7/2021,-63,-18,-20.0,-41,-18,11
BE,Belgium,Flanders,Limburg,2/8/2021,-40,-10,-3.0,-41,-33,15
BE,Belgium,Flanders,Limburg,2/9/2021,-38,0,22.0,-40,-33,15
BE,Belgium,Flanders,Limburg,2/10/2021,-39,-1,9.0,-40,-30,14
BE,Belgium,Flanders,Limburg,2/11/2021,-39,5,20.0,-40,-32,16
BE,Belgium,Flanders,Limburg,2/12/2021,-42,6,20.0,-42,-33,16
BE,Belgium,Flanders,Limburg,2/13/2021,-37,5,58.0,-33,-16,11
BE,Belgium,Flanders,Limburg,2/14/2021,-43,-3,73.0,-16,-10,8
BE,Belgium,Flanders,Limburg,2/15/2021,-32,-7,10.0,-42,-38,15
BE,Belgium,Flanders,Limburg,2/16/2021,-25,6,71.0,-37,-36,13
BE,Belgium,Flanders,Limburg,2/17/2021,-31,-2,58.0,-33,-32,11
BE,Belgium,Flanders,Limburg,2/18/2021,-34,1,23.0,-41,-36,15
BE,Belgium,Flanders,Limburg,2/19/2021,-34,7,79.0,-34,-36,14
BE,Belgium,Flanders,Limburg,2/20/2021,-35,3,118.0,-10,-14,9
BE,Belgium,Flanders,Limburg,2/21/2021,-34,9,137.0,13,-6,4
BE,Belgium,Flanders,Limburg,2/22/2021,-28,0,61.0,-23,-17,10
BE,Belgium,Flanders,Limburg,2/23/2021,-26,7,78.0,-21,-18,9
BE,Belgium,Flanders,Limburg,2/24/2021,-24,3,113.0,-13,-16,8
BE,Belgium,Flanders,Limburg,2/25/2021,-30,8,54.0,-23,-19,10
BE,Belgium,Flanders,Limburg,2/26/2021,-33,11,45.0,-25,-18,11
BE,Belgium,Flanders,Limburg,2/27/2021,-34,7,59.0,-23,-12,10
BE,Belgium,Flanders,Limburg,2/28/2021,-40,4,90.0,2,-4,6
BE,Belgium,Flanders,Limburg,3/1/2021,-27,2,61.0,-23,-17,9
BE,Belgium,Flanders,Limburg,3/2/2021,-25,7,93.0,-21,-18,9
BE,Belgium,Flanders,Limburg,3/3/2021,-24,3,88.0,-16,-15,8
BE,Belgium,Flanders,Limburg,3/4/2021,-38,4,-10.0,-32,-19,12
BE,Belgium,Flanders,Limburg,3/5/2021,-34,11,44.0,-26,-19,11
BE,Belgium,Flanders,Limburg,3/6/2021,-33,8,61.0,-25,-10,10
BE,Belgium,Flanders,Limburg,3/7/2021,-41,4,65.0,-10,-4,7
BE,Belgium,Flanders,Limburg,3/8/2021,-27,5,60.0,-22,-17,9
BE,Belgium,Flanders,Limburg,3/9/2021,-31,5,19.0,-28,-18,11
BE,Belgium,Flanders,Limburg,3/10/2021,-29,5,34.0,-23,-16,10
BE,Belgium,Flanders,Limburg,3/11/2021,-37,2,-2.0,-28,-19,12
BE,Belgium,Flanders,Limburg,3/12/2021,-38,9,13.0,-29,-19,13
BE,Belgium,Flanders,Limburg,3/13/2021,-40,5,-14.0,-39,-12,12
BE,Belgium,Flanders,Limburg,3/14/2021,-49,-1,0.0,-27,-5,8
BE,Belgium,Flanders,Limburg,3/15/2021,-31,1,28.0,-26,-17,10
BE,Belgium,Flanders,Limburg,3/16/2021,-32,4,11.0,-30,-18,11
BE,Belgium,Flanders,Limburg,3/17/2021,-32,3,16.0,-26,-16,11
BE,Belgium,Flanders,Limburg,3/18/2021,-35,6,19.0,-25,-17,12
BE,Belgium,Flanders,Limburg,3/19/2021,-34,10,60.0,-23,-17,11
BE,Belgium,Flanders,Limburg,3/20/2021,-35,6,81.0,-21,-9,9
BE,Belgium,Flanders,Limburg,3/21/2021,-46,3,37.0,-18,-3,8
BE,Belgium,Flanders,Limburg,3/22/2021,-30,3,53.0,-24,-16,10
BE,Belgium,Flanders,Limburg,3/23/2021,-24,11,82.0,-21,-18,10
BE,Belgium,Flanders,Limburg,3/24/2021,-16,11,92.0,-17,-16,9
BE,Belgium,Flanders,Limburg,3/25/2021,-22,15,37.0,-24,-18,11
BE,Belgium,Flanders,Limburg,3/26/2021,-24,17,63.0,-22,-19,11
BE,Belgium,Flanders,Limburg,3/27/2021,-52,-1,31.0,-36,-13,12
BE,Belgium,Flanders,Limburg,3/28/2021,-49,-8,74.0,-12,-8,7
BE,Belgium,Flanders,Limburg,3/29/2021,-29,-1,156.0,-35,-30,12
BE,Belgium,Flanders,Limburg,3/30/2021,-24,10,191.0,-22,-28,11
BE,Belgium,Flanders,Limburg,3/31/2021,-27,5,164.0,-23,-29,9
BE,Belgium,Flanders,Limburg,4/1/2021,-29,13,120.0,-31,-32,12
BE,Belgium,Flanders,Limburg,4/2/2021,-37,20,86.0,-38,-33,15
BE,Belgium,Flanders,Limburg,4/3/2021,-41,18,91.0,-26,-14,10
BE,Belgium,Flanders,Limburg,4/4/2021,-52,-19,59.0,-20,-10,6
BE,Belgium,Flanders,Limburg,4/5/2021,-63,-68,78.0,-59,-80,26
BE,Belgium,Flanders,Limburg,4/6/2021,-36,17,52.0,-48,-43,17
BE,Belgium,Flanders,Limburg,4/7/2021,-41,1,42.0,-48,-39,16
BE,Belgium,Flanders,West Flanders,1/1/2021,-74,-78,39.0,-55,-83,29
BE,Belgium,Flanders,West Flanders,1/2/2021,-48,-1,-5.0,-23,-21,14
BE,Belgium,Flanders,West Flanders,1/3/2021,-52,-5,-14.0,-28,-13,10
BE,Belgium,Flanders,West Flanders,1/4/2021,-33,9,-37.0,-34,-22,13
BE,Belgium,Flanders,West Flanders,1/5/2021,-33,9,-17.0,-28,-20,12
BE,Belgium,Flanders,West Flanders,1/6/2021,-33,4,-17.0,-26,-20,11
BE,Belgium,Flanders,West Flanders,1/7/2021,-42,1,-39.0,-31,-20,14
BE,Belgium,Flanders,West Flanders,1/8/2021,-45,7,-27.0,-28,-18,14
BE,Belgium,Flanders,West Flanders,1/9/2021,-41,4,-20.0,-24,-7,12
BE,Belgium,Flanders,West Flanders,1/10/2021,-48,-6,-2.0,-23,-10,9
BE,Belgium,Flanders,West Flanders,1/11/2021,-35,2,-25.0,-28,-21,11
BE,Belgium,Flanders,West Flanders,1/12/2021,-36,3,-20.0,-28,-20,11
BE,Belgium,Flanders,West Flanders,1/13/2021,-40,-3,-34.0,-29,-20,11
BE,Belgium,Flanders,West Flanders,1/14/2021,-52,-9,-49.0,-37,-23,14
BE,Belgium,Flanders,West Flanders,1/15/2021,-47,6,-27.0,-27,-21,13
BE,Belgium,Flanders,West Flanders,1/16/2021,-57,-12,-43.0,-41,-16,14
BE,Belgium,Flanders,West Flanders,1/17/2021,-54,-9,-24.0,-32,-15,9
BE,Belgium,Flanders,West Flanders,1/18/2021,-37,-1,-17.0,-28,-24,10
BE,Belgium,Flanders,West Flanders,1/19/2021,-41,-2,-32.0,-31,-23,12
BE,Belgium,Flanders,West Flanders,1/20/2021,-39,-1,-21.0,-28,-22,11
BE,Belgium,Flanders,West Flanders,1/21/2021,-46,-1,-32.0,-31,-22,13
BE,Belgium,Flanders,West Flanders,1/22/2021,-45,7,-12.0,-23,-21,13
BE,Belgium,Flanders,West Flanders,1/23/2021,-45,2,-36.0,-28,-10,12
BE,Belgium,Flanders,West Flanders,1/24/2021,-52,-7,-19.0,-28,-14,9
BE,Belgium,Flanders,West Flanders,1/25/2021,-35,1,-6.0,-29,-26,11
BE,Belgium,Flanders,West Flanders,1/26/2021,-35,4,-3.0,-24,-23,11
BE,Belgium,Flanders,West Flanders,1/27/2021,-38,0,-17.0,-24,-23,11
BE,Belgium,Flanders,West Flanders,1/28/2021,-42,6,-29.0,-28,-23,13
BE,Belgium,Flanders,West Flanders,1/29/2021,-44,11,-21.0,-23,-23,13
BE,Belgium,Flanders,West Flanders,1/30/2021,-48,0,-63.0,-39,-14,13
BE,Belgium,Flanders,West Flanders,1/31/2021,-49,-6,-9.0,-13,-15,9
BE,Belgium,Flanders,West Flanders,2/1/2021,-36,1,-19.0,-27,-25,11
BE,Belgium,Flanders,West Flanders,2/2/2021,-35,6,-18.0,-26,-23,11
BE,Belgium,Flanders,West Flanders,2/3/2021,-40,-3,-36.0,-30,-24,12
BE,Belgium,Flanders,West Flanders,2/4/2021,-38,9,-3.0,-20,-22,12
BE,Belgium,Flanders,West Flanders,2/5/2021,-43,13,-12.0,-22,-21,13
BE,Belgium,Flanders,West Flanders,2/6/2021,-41,9,-33.0,-25,-10,11
BE,Belgium,Flanders,West Flanders,2/7/2021,-62,-19,-43.0,-37,-19,11
BE,Belgium,Flanders,West Flanders,2/8/2021,-44,-8,-34.0,-41,-35,15
BE,Belgium,Flanders,West Flanders,2/9/2021,-38,4,-16.0,-36,-32,15
BE,Belgium,Flanders,West Flanders,2/10/2021,-37,4,-12.0,-35,-31,13
BE,Belgium,Flanders,West Flanders,2/11/2021,-40,11,-13.0,-35,-30,15
BE,Belgium,Flanders,West Flanders,2/12/2021,-44,12,-19.0,-32,-30,16
BE,Belgium,Flanders,West Flanders,2/13/2021,-34,14,-8.0,-19,-11,11
BE,Belgium,Flanders,West Flanders,2/14/2021,-36,17,18.0,-4,-9,8
BE,Belgium,Flanders,West Flanders,2/15/2021,-24,10,11.0,-32,-38,14
BE,Belgium,Flanders,West Flanders,2/16/2021,-19,17,46.0,-24,-35,13
BE,Belgium,Flanders,West Flanders,2/17/2021,-22,12,64.0,-17,-33,11
BE,Belgium,Flanders,West Flanders,2/18/2021,-28,21,13.0,-26,-35,15
BE,Belgium,Flanders,West Flanders,2/19/2021,-29,29,60.0,-13,-35,14
BE,Belgium,Flanders,West Flanders,2/20/2021,-28,20,63.0,17,-7,9
BE,Belgium,Flanders,West Flanders,2/21/2021,-29,30,91.0,30,-3,4
BE,Belgium,Flanders,West Flanders,2/22/2021,-26,12,26.0,-15,-19,9
BE,Belgium,Flanders,West Flanders,2/23/2021,-23,16,46.0,-10,-17,9
BE,Belgium,Flanders,West Flanders,2/24/2021,-20,12,83.0,2,-16,8
BE,Belgium,Flanders,West Flanders,2/25/2021,-31,18,11.0,-12,-16,11
BE,Belgium,Flanders,West Flanders,2/26/2021,-36,23,23.0,-11,-15,11
BE,Belgium,Flanders,West Flanders,2/27/2021,-35,15,1.0,-8,-6,10
BE,Belgium,Flanders,West Flanders,2/28/2021,-37,20,41.0,13,-4,6
BE,Belgium,Flanders,West Flanders,3/1/2021,-28,11,9.0,-20,-18,9
BE,Belgium,Flanders,West Flanders,3/2/2021,-24,15,46.0,-13,-16,9
BE,Belgium,Flanders,West Flanders,3/3/2021,-26,10,19.0,-16,-16,9
BE,Belgium,Flanders,West Flanders,3/4/2021,-35,15,-29.0,-26,-16,12
BE,Belgium,Flanders,West Flanders,3/5/2021,-37,21,1.0,-16,-15,11
BE,Belgium,Flanders,West Flanders,3/6/2021,-33,17,-1.0,-13,-5,10
BE,Belgium,Flanders,West Flanders,3/7/2021,-38,17,26.0,2,-4,7
BE,Belgium,Flanders,West Flanders,3/8/2021,-27,13,10.0,-19,-19,9
BE,Belgium,Flanders,West Flanders,3/9/2021,-27,14,2.0,-19,-17,10
BE,Belgium,Flanders,West Flanders,3/10/2021,-31,9,-19.0,-23,-17,10
BE,Belgium,Flanders,West Flanders,3/11/2021,-38,11,-27.0,-24,-17,12
BE,Belgium,Flanders,West Flanders,3/12/2021,-41,19,-23.0,-21,-15,12
BE,Belgium,Flanders,West Flanders,3/13/2021,-39,13,-42.0,-32,-6,12
BE,Belgium,Flanders,West Flanders,3/14/2021,-44,9,-1.0,-12,-4,8
BE,Belgium,Flanders,West Flanders,3/15/2021,-29,11,5.0,-21,-18,10
BE,Belgium,Flanders,West Flanders,3/16/2021,-32,10,-21.0,-23,-17,11
BE,Belgium,Flanders,West Flanders,3/17/2021,-33,8,-22.0,-23,-16,10
BE,Belgium,Flanders,West Flanders,3/18/2021,-35,16,-18.0,-21,-15,12
BE,Belgium,Flanders,West Flanders,3/19/2021,-35,25,25.0,-11,-15,11
BE,Belgium,Flanders,West Flanders,3/20/2021,-34,16,16.0,-8,-3,10
BE,Belgium,Flanders,West Flanders,3/21/2021,-43,16,0.0,-10,-5,8
BE,Belgium,Flanders,West Flanders,3/22/2021,-26,15,22.0,-18,-18,10
BE,Belgium,Flanders,West Flanders,3/23/2021,-22,18,36.0,-14,-16,10
BE,Belgium,Flanders,West Flanders,3/24/2021,-16,19,56.0,-10,-17,8
BE,Belgium,Flanders,West Flanders,3/25/2021,-19,27,31.0,-11,-16,11
BE,Belgium,Flanders,West Flanders,3/26/2021,-28,27,14.0,-13,-16,12
BE,Belgium,Flanders,West Flanders,3/27/2021,-49,12,-2.0,-21,-7,12
BE,Belgium,Flanders,West Flanders,3/28/2021,-49,7,17.0,-3,-9,8
BE,Belgium,Flanders,West Flanders,3/29/2021,-25,17,103.0,-29,-30,12
BE,Belgium,Flanders,West Flanders,3/30/2021,-17,27,172.0,-2,-26,10
BE,Belgium,Flanders,West Flanders,3/31/2021,-24,22,130.0,-10,-29,9
BE,Belgium,Flanders,West Flanders,4/1/2021,-30,33,43.0,-27,-30,13
BE,Belgium,Flanders,West Flanders,4/2/2021,-39,33,29.0,-30,-31,15
BE,Belgium,Flanders,West Flanders,4/3/2021,-38,32,14.0,-19,-11,10
